account_id,monthly_revenue,plan_type,region,industry,churn_probability,risk_tier,estimated_monthly_revenue_at_risk,risk_threshold_default
A00828,12,pro,Asia,education,0.6305599832523042,High,7.57,0.5
A01394,12,pro,Europe,real_estate,0.6305081061557519,High,7.57,0.5
A01578,24,pro,North America,tech_startup,0.3143181455393604,Medium,7.54,0.5
A01476,24,pro,North America,real_estate,0.3136027564619123,Medium,7.53,0.5
A00495,12,pro,Asia,education,0.6263330303731944,High,7.52,0.5
A01637,24,pro,Europe,ecommerce,0.3130510131312576,Medium,7.51,0.5
A00753,24,pro,Europe,ecommerce,0.312513643351442,Medium,7.5,0.5
A01737,36,pro,North America,media,0.2077110906647514,Low,7.48,0.5
A01530,36,pro,North America,tech_startup,0.2069870959941721,Low,7.45,0.5
A01997,24,pro,Asia,media,0.310192504503308,Medium,7.44,0.5
A00757,24,pro,Latin America,marketing_agency,0.3096794999595078,Medium,7.43,0.5
A01594,24,pro,North America,tech_startup,0.3078904017952282,Medium,7.39,0.5
A00302,24,pro,Europe,media,0.3071093810645705,Medium,7.37,0.5
A01310,36,pro,North America,media,0.2048158771187689,Low,7.37,0.5
A01348,24,pro,North America,tech_startup,0.3067470099249419,Medium,7.36,0.5
A00677,24,pro,North America,tech_startup,0.3058868586174452,Medium,7.34,0.5
A00521,24,pro,Europe,ecommerce,0.3053664298689548,Medium,7.33,0.5
A01021,24,pro,Europe,marketing_agency,0.3052909840068472,Medium,7.33,0.5
A00345,24,pro,North America,education,0.3050467233096718,Medium,7.32,0.5
A01004,12,pro,Europe,ecommerce,0.6069638364346707,High,7.28,0.5
A01734,24,pro,Latin America,ecommerce,0.3024157026850014,Medium,7.26,0.5
A01145,24,pro,Latin America,ecommerce,0.3023104571014337,Medium,7.26,0.5
A00337,24,pro,North America,education,0.3022096147416389,Medium,7.25,0.5
A00458,24,pro,Latin America,marketing_agency,0.3010319151911417,Medium,7.22,0.5
A01244,12,pro,North America,media,0.6007427329340191,High,7.21,0.5
A00759,24,pro,North America,ecommerce,0.3004640643786012,Medium,7.21,0.5
A00192,12,pro,Asia,real_estate,0.5991605885091644,High,7.19,0.5
A00391,36,pro,Asia,marketing_agency,0.199536103455657,Low,7.18,0.5
A00062,24,pro,North America,tech_startup,0.2978457314189359,Medium,7.15,0.5
A00860,12,pro,Latin America,real_estate,0.5945999173368994,High,7.14,0.5
A01588,12,pro,North America,media,0.5935346326854617,High,7.12,0.5
A00509,12,pro,Europe,tech_startup,0.5906480031543204,High,7.09,0.5
A01215,24,pro,Latin America,tech_startup,0.2952419367782621,Medium,7.09,0.5
A01798,24,pro,Europe,real_estate,0.2941665930862248,Medium,7.06,0.5
A01659,24,pro,Europe,education,0.2927167208432508,Medium,7.03,0.5
A00265,12,pro,Europe,marketing_agency,0.5837960119274056,High,7.01,0.5
A01930,24,pro,North America,tech_startup,0.2911950766549164,Medium,6.99,0.5
A01227,24,pro,Latin America,ecommerce,0.2908038350675151,Medium,6.98,0.5
A00041,24,pro,Europe,real_estate,0.2896334668961265,Medium,6.95,0.5
A01342,24,pro,Europe,tech_startup,0.2889663179389776,Medium,6.94,0.5
A01575,48,pro,Asia,ecommerce,0.144647444255301,Low,6.94,0.5
A00324,24,pro,Asia,media,0.2887669086695045,Medium,6.93,0.5
A01247,12,pro,Asia,ecommerce,0.5770388015033757,High,6.92,0.5
A00119,12,pro,Europe,tech_startup,0.5744220979553923,High,6.89,0.5
A01401,12,pro,North America,marketing_agency,0.5665338685882977,High,6.8,0.5
A01897,36,pro,North America,media,0.1884589571578478,Low,6.78,0.5
A00224,12,pro,Europe,marketing_agency,0.5643463599654737,High,6.77,0.5
A00703,12,pro,North America,media,0.5640152967036847,High,6.77,0.5
A01782,36,pro,North America,education,0.1875741730860687,Low,6.75,0.5
A01823,36,pro,Asia,tech_startup,0.1873181211269764,Low,6.74,0.5
A00146,24,pro,Europe,tech_startup,0.277020265815331,Medium,6.65,0.5
A00300,24,pro,Asia,tech_startup,0.2766719634002859,Medium,6.64,0.5
A00971,24,pro,Latin America,media,0.2753578251875229,Medium,6.61,0.5
A01216,36,pro,North America,tech_startup,0.1834023870893455,Low,6.6,0.5
A00315,12,pro,North America,education,0.5487209278080805,High,6.58,0.5
A00663,24,pro,North America,education,0.2742792523204078,Medium,6.58,0.5
A01979,36,pro,North America,ecommerce,0.1815713329766871,Low,6.54,0.5
A01629,48,pro,Europe,media,0.1359805007184555,Low,6.53,0.5
A01799,24,pro,Asia,ecommerce,0.2715288187386111,Medium,6.52,0.5
A00837,24,pro,North America,media,0.2703446638745606,Medium,6.49,0.5
A00021,24,pro,North America,real_estate,0.2701656540734087,Medium,6.48,0.5
A01654,12,pro,North America,ecommerce,0.5371845618358819,High,6.45,0.5
A00106,24,pro,North America,media,0.2679642724247625,Medium,6.43,0.5
A00351,12,pro,North America,ecommerce,0.5345687374879632,High,6.41,0.5
A00208,24,pro,North America,education,0.266523895545202,Medium,6.4,0.5
A01736,48,pro,Europe,tech_startup,0.1329710381770281,Low,6.38,0.5
A01282,48,pro,Europe,real_estate,0.132786173015752,Low,6.37,0.5
A01902,24,pro,North America,media,0.2651802887180698,Medium,6.36,0.5
A01931,24,pro,North America,tech_startup,0.2641564100584038,Medium,6.34,0.5
A00294,24,pro,Europe,marketing_agency,0.2627955755951314,Medium,6.31,0.5
A00859,24,pro,Asia,education,0.2626815746221602,Medium,6.3,0.5
A00140,12,pro,Asia,ecommerce,0.5236173361076072,High,6.28,0.5
A00903,24,pro,Europe,tech_startup,0.2615179263635199,Medium,6.28,0.5
A00168,12,pro,North America,marketing_agency,0.5216013595498562,High,6.26,0.5
A01205,24,pro,Asia,tech_startup,0.2606104163563005,Medium,6.25,0.5
A01191,24,pro,Asia,tech_startup,0.2603006920739673,Medium,6.25,0.5
A01161,24,pro,Asia,marketing_agency,0.2601794611444239,Medium,6.24,0.5
A00655,24,pro,Asia,marketing_agency,0.2593788441985139,Medium,6.23,0.5
A00642,24,pro,North America,marketing_agency,0.2587782311027264,Medium,6.21,0.5
A00513,24,pro,Europe,ecommerce,0.2587195612597688,Medium,6.21,0.5
A01265,12,pro,Europe,marketing_agency,0.5150929861636089,High,6.18,0.5
A00366,24,pro,North America,real_estate,0.2574861549406345,Medium,6.18,0.5
A01097,36,pro,Latin America,real_estate,0.1717229936653127,Low,6.18,0.5
A00592,12,pro,North America,ecommerce,0.5128908679404167,High,6.15,0.5
A00382,12,pro,North America,marketing_agency,0.511613821674951,High,6.14,0.5
A01673,24,pro,Asia,ecommerce,0.2553107660748873,Medium,6.13,0.5
A00173,24,pro,North America,ecommerce,0.2530386562477525,Medium,6.07,0.5
A01405,24,pro,Europe,marketing_agency,0.2519580762271862,Medium,6.05,0.5
A01646,24,pro,Asia,tech_startup,0.2513922838820148,Medium,6.03,0.5
A00934,24,pro,North America,education,0.2511672494702265,Medium,6.03,0.5
A01153,36,pro,North America,marketing_agency,0.1674375746334949,Low,6.03,0.5
A00486,12,pro,Asia,marketing_agency,0.4954495215436761,Medium,5.95,0.5
A01886,12,pro,Europe,ecommerce,0.4949547867521751,Medium,5.94,0.5
A00122,24,pro,North America,tech_startup,0.2456013544090008,Low,5.89,0.5
A00751,24,pro,North America,media,0.2454538470360797,Low,5.89,0.5
A01955,12,pro,Latin America,tech_startup,0.4880622405235401,Medium,5.86,0.5
A01630,24,pro,Latin America,media,0.2424090287289928,Low,5.82,0.5
A00009,12,pro,Latin America,tech_startup,0.4842010262017355,Medium,5.81,0.5
A01193,24,pro,North America,marketing_agency,0.2420726697641331,Low,5.81,0.5
A01096,12,pro,Europe,ecommerce,0.4829400549140027,Medium,5.8,0.5
A00016,12,pro,Asia,marketing_agency,0.4822750633777894,Medium,5.79,0.5
A01437,24,pro,Europe,media,0.240932599534506,Low,5.78,0.5
A00928,12,pro,North America,tech_startup,0.4812359257734757,Medium,5.77,0.5
A01040,24,pro,Latin America,tech_startup,0.2401377275634472,Low,5.76,0.5
A01727,12,pro,North America,ecommerce,0.4755754631226703,Medium,5.71,0.5
A00889,24,pro,North America,education,0.2372147204718848,Low,5.69,0.5
A01225,12,pro,North America,marketing_agency,0.4736511338817456,Medium,5.68,0.5
A01137,12,pro,North America,tech_startup,0.4727816360052957,Medium,5.67,0.5
A00557,12,pro,North America,education,0.4725772117815838,Medium,5.67,0.5
A00763,12,pro,North America,marketing_agency,0.4720864984554107,Medium,5.67,0.5
A00788,24,pro,Europe,education,0.2359507011204638,Low,5.66,0.5
A00892,12,pro,Europe,media,0.4699432953958227,Medium,5.64,0.5
A00789,36,pro,North America,education,0.1564395017362597,Low,5.63,0.5
A00372,12,pro,North America,marketing_agency,0.4687198125518884,Medium,5.62,0.5
A00085,36,pro,Europe,media,0.1562005448277602,Low,5.62,0.5
A00159,12,pro,North America,education,0.4675761677850474,Medium,5.61,0.5
A00685,24,pro,Latin America,real_estate,0.2337146058868635,Low,5.61,0.5
A01424,24,pro,Asia,real_estate,0.2333121088121502,Low,5.6,0.5
A00797,24,pro,North America,education,0.2332228719178904,Low,5.6,0.5
A01956,12,pro,North America,marketing_agency,0.4651469654770889,Medium,5.58,0.5
A01538,24,pro,Europe,tech_startup,0.2324453778553415,Low,5.58,0.5
A01650,12,pro,Latin America,marketing_agency,0.4640870870618517,Medium,5.57,0.5
A00564,24,pro,Asia,tech_startup,0.2318877552349035,Low,5.57,0.5
A01043,12,pro,North America,ecommerce,0.463067032442839,Medium,5.56,0.5
A01050,12,pro,North America,marketing_agency,0.4530527380651282,Medium,5.44,0.5
A00873,12,pro,North America,education,0.4508412105251906,Medium,5.41,0.5
A00469,24,pro,Asia,tech_startup,0.2252465893216658,Low,5.41,0.5
A00447,24,pro,Europe,tech_startup,0.2234015991397485,Low,5.36,0.5
A00762,12,pro,North America,media,0.4413129782656507,Medium,5.3,0.5
A00909,12,pro,North America,marketing_agency,0.4385214648113818,Medium,5.26,0.5
A00840,24,pro,Asia,marketing_agency,0.2187314951181149,Low,5.25,0.5
A00712,12,pro,Asia,marketing_agency,0.4364622290508524,Medium,5.24,0.5
A00882,12,pro,Latin America,ecommerce,0.4361623388152324,Medium,5.23,0.5
A00240,12,pro,North America,ecommerce,0.4359830007643848,Medium,5.23,0.5
A00984,12,pro,North America,marketing_agency,0.4354964631129562,Medium,5.23,0.5
A01253,12,pro,North America,education,0.435431119408778,Medium,5.23,0.5
A00914,36,pro,North America,ecommerce,0.1436105660198593,Low,5.17,0.5
A00846,12,pro,North America,education,0.428194146692423,Medium,5.14,0.5
A00414,12,pro,North America,marketing_agency,0.4281890661280229,Medium,5.14,0.5
A01170,12,pro,Europe,tech_startup,0.4280924384421996,Medium,5.14,0.5
A01270,36,pro,Europe,marketing_agency,0.1413971872499501,Low,5.09,0.5
A01176,12,pro,Europe,ecommerce,0.4235502042491241,Medium,5.08,0.5
A00733,12,pro,Europe,marketing_agency,0.4190860159907786,Medium,5.03,0.5
A01533,12,pro,North America,marketing_agency,0.4181962973545656,Medium,5.02,0.5
A00535,12,pro,North America,media,0.4180785962738472,Medium,5.02,0.5
A01259,12,pro,North America,real_estate,0.4178524249562599,Medium,5.01,0.5
A01980,12,pro,North America,ecommerce,0.4173936923491791,Medium,5.01,0.5
A01036,12,pro,North America,ecommerce,0.4139939770004312,Medium,4.97,0.5
A01242,24,pro,Latin America,ecommerce,0.2071683570948558,Low,4.97,0.5
A01834,24,pro,North America,education,0.2064880817055108,Low,4.96,0.5
A01467,12,pro,Asia,education,0.4124193124211863,Medium,4.95,0.5
A01248,48,pro,Latin America,media,0.1029564092944669,Low,4.94,0.5
A00613,12,pro,North America,marketing_agency,0.4097940870271391,Medium,4.92,0.5
A01222,12,pro,North America,tech_startup,0.4097431177966214,Medium,4.92,0.5
A00404,24,pro,North America,marketing_agency,0.2049722873666019,Low,4.92,0.5
A01413,12,pro,Asia,real_estate,0.4083051773857674,Medium,4.9,0.5
A01830,12,pro,North America,real_estate,0.4071193213319796,Medium,4.89,0.5
A01412,24,pro,North America,marketing_agency,0.2027823388955201,Low,4.87,0.5
A01330,12,pro,North America,tech_startup,0.404041045241471,Medium,4.85,0.5
A01190,12,pro,Europe,media,0.4029346358320239,Medium,4.84,0.5
A01058,12,pro,Asia,ecommerce,0.4009874536603472,Medium,4.81,0.5
A01294,12,pro,North America,ecommerce,0.3981051583577534,Medium,4.78,0.5
A01683,24,pro,Europe,tech_startup,0.1993053777514764,Low,4.78,0.5
A01599,24,pro,Latin America,media,0.1984591443377347,Low,4.76,0.5
A01928,24,pro,North America,tech_startup,0.1974313378770426,Low,4.74,0.5
A00169,12,pro,North America,education,0.3909488231983287,Medium,4.69,0.5
A00438,24,pro,Europe,ecommerce,0.1954939536876906,Low,4.69,0.5
A01726,12,pro,North America,ecommerce,0.3890419828660685,Medium,4.67,0.5
A01927,12,pro,Europe,ecommerce,0.3881118641062579,Medium,4.66,0.5
A01964,12,pro,Europe,marketing_agency,0.3875482208125336,Medium,4.65,0.5
A00978,24,pro,North America,marketing_agency,0.1939383721406082,Low,4.65,0.5
A01471,12,pro,North America,real_estate,0.38615291729201,Medium,4.63,0.5
A01864,12,pro,Asia,real_estate,0.3858906899172281,Medium,4.63,0.5
A01228,12,pro,Asia,real_estate,0.385727089967309,Medium,4.63,0.5
A00201,12,pro,Europe,ecommerce,0.3854245933885615,Medium,4.63,0.5
A00854,12,pro,Asia,marketing_agency,0.3850716733090049,Medium,4.62,0.5
A00933,12,pro,North America,real_estate,0.3846920529604838,Medium,4.62,0.5
A00805,12,pro,Asia,ecommerce,0.3846173115868864,Medium,4.62,0.5
A00651,12,pro,Asia,ecommerce,0.3838112690694055,Medium,4.61,0.5
A01411,24,pro,North America,tech_startup,0.1914348290247196,Low,4.59,0.5
A01508,12,pro,Europe,ecommerce,0.3808102075039548,Medium,4.57,0.5
A01239,12,pro,Europe,media,0.3791039748890636,Medium,4.55,0.5
A00866,12,pro,Europe,ecommerce,0.3781015576372621,Medium,4.54,0.5
A01804,12,pro,North America,education,0.3745753980800249,Medium,4.49,0.5
A00400,12,pro,North America,ecommerce,0.374406819876455,Medium,4.49,0.5
A00623,12,pro,North America,marketing_agency,0.3737396433813141,Medium,4.48,0.5
A01895,24,pro,Latin America,media,0.1857845081248,Low,4.46,0.5
A00071,24,pro,North America,marketing_agency,0.1840916907846694,Low,4.42,0.5
A01885,12,pro,North America,marketing_agency,0.3670744424730597,Medium,4.4,0.5
A01009,12,pro,North America,tech_startup,0.3668719809023491,Medium,4.4,0.5
A00936,24,pro,Asia,tech_startup,0.1832436943943632,Low,4.4,0.5
A01762,24,pro,Asia,marketing_agency,0.1822425671415128,Low,4.37,0.5
A01943,12,pro,Europe,media,0.3622237940017411,Medium,4.35,0.5
A00001,12,pro,Asia,tech_startup,0.3607958980006421,Medium,4.33,0.5
A00553,12,pro,Asia,tech_startup,0.3605196788563835,Medium,4.33,0.5
A01963,12,pro,North America,ecommerce,0.3576903980432874,Medium,4.29,0.5
A00307,12,pro,North America,real_estate,0.3576736955756319,Medium,4.29,0.5
A00615,12,pro,Europe,real_estate,0.355677275906169,Medium,4.27,0.5
A01652,12,pro,North America,ecommerce,0.355077319923406,Medium,4.26,0.5
A00515,12,pro,Europe,marketing_agency,0.3540740672398227,Medium,4.25,0.5
A01790,12,pro,North America,education,0.3525858794489511,Medium,4.23,0.5
A00669,12,pro,Asia,ecommerce,0.3517874140078516,Medium,4.22,0.5
A00793,12,pro,Europe,marketing_agency,0.3511227839054696,Medium,4.21,0.5
A01125,12,pro,North America,ecommerce,0.3508575616122561,Medium,4.21,0.5
A01889,24,pro,Europe,education,0.174675788913122,Low,4.19,0.5
A00758,12,pro,North America,real_estate,0.348314573301195,Medium,4.18,0.5
A00636,12,pro,Asia,media,0.347053205833964,Medium,4.16,0.5
A01670,12,pro,Europe,marketing_agency,0.3467326156922024,Medium,4.16,0.5
A01597,12,pro,Europe,real_estate,0.3462679336102182,Medium,4.16,0.5
A01925,24,pro,North America,media,0.1734468994595808,Low,4.16,0.5
A01615,12,pro,North America,marketing_agency,0.3438862284312089,Medium,4.13,0.5
A00091,24,pro,Europe,real_estate,0.1722141814102405,Low,4.13,0.5
A00118,12,pro,North America,tech_startup,0.3423605112243535,Medium,4.11,0.5
A01674,12,pro,Europe,tech_startup,0.3419036996640337,Medium,4.1,0.5
A00287,12,pro,Asia,tech_startup,0.3401556826530813,Medium,4.08,0.5
A01003,12,pro,North America,ecommerce,0.3391428936530387,Medium,4.07,0.5
A01185,12,pro,North America,marketing_agency,0.338706883508049,Medium,4.06,0.5
A00177,12,pro,North America,tech_startup,0.3355774669027928,Medium,4.03,0.5
A01770,12,pro,Europe,real_estate,0.3326024093269986,Medium,3.99,0.5
A00059,12,pro,North America,education,0.3315744152783507,Medium,3.98,0.5
A01162,12,pro,Europe,media,0.3311460928915669,Medium,3.97,0.5
A01300,12,pro,North America,ecommerce,0.3305881223692318,Medium,3.97,0.5
A01397,12,pro,North America,ecommerce,0.3304264721042135,Medium,3.97,0.5
A00499,24,pro,Asia,ecommerce,0.1652995313029057,Low,3.97,0.5
A00011,12,pro,North America,education,0.3297764800484835,Medium,3.96,0.5
A01056,12,pro,Asia,real_estate,0.328586416420872,Medium,3.94,0.5
A00921,12,pro,Asia,ecommerce,0.327172740980937,Medium,3.93,0.5
A00196,12,pro,North America,real_estate,0.3262076054548227,Medium,3.91,0.5
A01565,12,pro,Asia,media,0.3239847744516383,Medium,3.89,0.5
A01416,12,pro,Asia,ecommerce,0.3224705412244521,Medium,3.87,0.5
A00668,12,pro,Europe,marketing_agency,0.3220101631150522,Medium,3.86,0.5
A00135,12,pro,Europe,marketing_agency,0.3217650435538655,Medium,3.86,0.5
A00235,12,pro,North America,tech_startup,0.3176786642155509,Medium,3.81,0.5
A00227,12,pro,Asia,tech_startup,0.3175262756596781,Medium,3.81,0.5
A00482,12,pro,Europe,ecommerce,0.314437233354594,Medium,3.77,0.5
A00843,12,pro,North America,media,0.3139976235958754,Medium,3.77,0.5
A01454,24,pro,North America,marketing_agency,0.1557681853262093,Low,3.74,0.5
A00006,12,pro,North America,ecommerce,0.3073220167405537,Medium,3.69,0.5
A01372,12,pro,North America,tech_startup,0.3070731631889862,Medium,3.68,0.5
A01641,12,pro,North America,marketing_agency,0.3057588897984042,Medium,3.67,0.5
A01046,12,pro,Europe,media,0.3022888094559607,Medium,3.63,0.5
A00378,12,pro,Asia,media,0.300279430253576,Medium,3.6,0.5
A00259,12,pro,North America,ecommerce,0.3000285366279825,Medium,3.6,0.5
A01485,12,pro,North America,ecommerce,0.3000109317415251,Medium,3.6,0.5
A00551,12,pro,North America,ecommerce,0.299762739363807,Medium,3.6,0.5
A01469,12,pro,North America,tech_startup,0.2966724553146441,Medium,3.56,0.5
A00098,12,pro,Latin America,tech_startup,0.2963701118518209,Medium,3.56,0.5
A01521,12,pro,North America,tech_startup,0.2955855209067552,Medium,3.55,0.5
A00139,12,pro,Asia,real_estate,0.2952802656131268,Medium,3.54,0.5
A01567,12,pro,Latin America,education,0.2926464565218232,Medium,3.51,0.5
A00555,12,pro,Asia,marketing_agency,0.2919043995807237,Medium,3.5,0.5
A01343,12,pro,North America,ecommerce,0.289884203016208,Medium,3.48,0.5
A01210,12,pro,North America,marketing_agency,0.2860370717486636,Medium,3.43,0.5
A01933,12,pro,Europe,real_estate,0.2842990471155309,Medium,3.41,0.5
A01288,12,pro,North America,ecommerce,0.2832046041393111,Medium,3.4,0.5
A00437,12,pro,North America,education,0.282451684114778,Medium,3.39,0.5
A00031,12,pro,North America,tech_startup,0.2793977377282014,Medium,3.35,0.5
A00354,12,pro,Europe,ecommerce,0.2762672082303347,Medium,3.32,0.5
A01593,12,pro,Europe,tech_startup,0.2759428047657752,Medium,3.31,0.5
A00961,12,pro,Europe,ecommerce,0.2755283033074199,Medium,3.31,0.5
A01005,12,pro,North America,tech_startup,0.2700470459066992,Medium,3.24,0.5
A00205,12,pro,North America,marketing_agency,0.268212037830274,Medium,3.22,0.5
A00836,12,pro,Europe,real_estate,0.2679488847369825,Medium,3.22,0.5
A01821,12,pro,North America,ecommerce,0.2678856414536212,Medium,3.21,0.5
A00845,12,pro,North America,ecommerce,0.2673632897713595,Medium,3.21,0.5
A00213,12,pro,North America,real_estate,0.2654706675161918,Medium,3.19,0.5
A00550,12,pro,Europe,tech_startup,0.2625513287850947,Medium,3.15,0.5
A00976,12,pro,Latin America,marketing_agency,0.2615220497054418,Medium,3.14,0.5
A00813,12,pro,Europe,real_estate,0.2558040451000137,Medium,3.07,0.5
A00533,12,pro,North America,education,0.2535098748183302,Medium,3.04,0.5
A01825,12,pro,North America,education,0.2520165665135294,Medium,3.02,0.5
A01750,12,pro,North America,tech_startup,0.250493594918992,Medium,3.01,0.5
A00262,12,pro,North America,real_estate,0.2502404587308773,Medium,3.0,0.5
A01813,12,pro,Asia,tech_startup,0.2495417783190431,Low,2.99,0.5
A01012,12,pro,North America,education,0.2494471521882895,Low,2.99,0.5
A00567,12,pro,Europe,real_estate,0.249133488275085,Low,2.99,0.5
A00874,12,pro,Europe,tech_startup,0.2465699126926096,Low,2.96,0.5
A01715,12,pro,Latin America,marketing_agency,0.2461350289432224,Low,2.95,0.5
A01865,12,pro,North America,marketing_agency,0.2409997813293862,Low,2.89,0.5
A00459,12,pro,Asia,media,0.236285307762259,Low,2.84,0.5
A01849,12,pro,North America,education,0.2329944782072843,Low,2.8,0.5
A00483,12,pro,Europe,ecommerce,0.2320859314575003,Low,2.79,0.5
A01458,12,pro,Latin America,education,0.2248329244929911,Low,2.7,0.5
A00174,12,pro,North America,marketing_agency,0.2233929365193522,Low,2.68,0.5
A01870,12,pro,Asia,ecommerce,0.2194769000232184,Low,2.63,0.5
A01354,12,pro,North America,ecommerce,0.2191495994769642,Low,2.63,0.5
A00631,12,pro,North America,ecommerce,0.2173019987712552,Low,2.61,0.5
A01474,12,pro,Europe,ecommerce,0.2097668684058857,Low,2.52,0.5
A00573,12,pro,Europe,ecommerce,0.209604066190727,Low,2.52,0.5
A01985,12,pro,North America,real_estate,0.2078341520424718,Low,2.49,0.5
A00379,12,pro,North America,ecommerce,0.2064759192459972,Low,2.48,0.5
A01666,12,pro,North America,education,0.1992575772809293,Low,2.39,0.5
A00470,12,pro,North America,education,0.1978536790525769,Low,2.37,0.5
A00024,12,pro,Asia,real_estate,0.1933778469174487,Low,2.32,0.5
A00389,12,pro,North America,tech_startup,0.188585782634552,Low,2.26,0.5
A00004,12,pro,North America,ecommerce,0.183040384996772,Low,2.2,0.5
A00705,12,pro,North America,ecommerce,0.1743483814102557,Low,2.09,0.5
A01442,12,pro,North America,media,0.1667835918629636,Low,2.0,0.5
A01359,12,pro,Europe,ecommerce,0.1647753774934444,Low,1.98,0.5
A01355,12,pro,Europe,marketing_agency,0.1576427477397737,Low,1.89,0.5
A00506,12,pro,Latin America,real_estate,0.1486983218220477,Low,1.78,0.5
A01120,12,pro,Europe,marketing_agency,0.147218659951428,Low,1.77,0.5
A00811,12,pro,Europe,education,0.1458465900029381,Low,1.75,0.5
A00922,12,pro,Latin America,real_estate,0.1452157637532125,Low,1.74,0.5
A00532,12,pro,Europe,media,0.1367115387643762,Low,1.64,0.5
A00408,0,free,Asia,education,0.1054844152933831,Low,0.0,0.5
A00772,0,free,North America,media,0.1020525885592948,Low,0.0,0.5
A01116,0,free,Latin America,education,0.0933655056912435,Low,0.0,0.5
A01871,0,free,North America,ecommerce,0.0832029331588509,Low,0.0,0.5
A00554,0,free,Asia,tech_startup,0.0683912142048538,Low,0.0,0.5
A00008,0,free,Europe,ecommerce,0.048634673365339,Low,0.0,0.5
A01733,0,free,North America,real_estate,0.0479180131572389,Low,0.0,0.5
A01986,0,free,Latin America,real_estate,0.0445388716955093,Low,0.0,0.5
A01007,0,free,North America,tech_startup,0.0365146227408406,Low,0.0,0.5
A00488,0,free,North America,education,0.0336624908750123,Low,0.0,0.5
A01126,0,free,North America,education,0.0330302422665338,Low,0.0,0.5
A00145,0,free,Europe,tech_startup,0.0327284077464439,Low,0.0,0.5
A00239,0,free,North America,tech_startup,0.0319975080957116,Low,0.0,0.5
A01695,0,free,Latin America,education,0.0316779292613154,Low,0.0,0.5
A01707,0,free,North America,tech_startup,0.0305581387698794,Low,0.0,0.5
A00731,0,free,Asia,media,0.0305550990648987,Low,0.0,0.5
A00583,0,free,North America,ecommerce,0.0303779396747027,Low,0.0,0.5
A01325,0,free,North America,real_estate,0.0300072945169647,Low,0.0,0.5
A01426,0,free,Europe,marketing_agency,0.0298751432948703,Low,0.0,0.5
A01946,0,free,Asia,ecommerce,0.0296567680680614,Low,0.0,0.5
A00782,0,free,Europe,real_estate,0.0294341783055841,Low,0.0,0.5
A00650,0,free,North America,education,0.0294118315234265,Low,0.0,0.5
A00876,0,free,Latin America,tech_startup,0.029072953756294,Low,0.0,0.5
A01322,0,free,Latin America,media,0.0287115069598289,Low,0.0,0.5
A01500,0,free,Europe,media,0.02867853338639,Low,0.0,0.5
A01184,0,free,North America,tech_startup,0.0286399141667409,Low,0.0,0.5
A00816,0,free,North America,education,0.0279470813388714,Low,0.0,0.5
A01944,0,free,North America,marketing_agency,0.0276739847675958,Low,0.0,0.5
A01954,0,free,North America,education,0.0269065227400266,Low,0.0,0.5
A01105,0,free,North America,ecommerce,0.0268649925116313,Low,0.0,0.5
A01382,0,free,Europe,ecommerce,0.0265760888337903,Low,0.0,0.5
A00589,0,free,Asia,tech_startup,0.0265194305535457,Low,0.0,0.5
A00314,0,free,Europe,ecommerce,0.0263022672479267,Low,0.0,0.5
A00241,0,free,North America,real_estate,0.0261690528796967,Low,0.0,0.5
A01141,0,free,Asia,marketing_agency,0.025222979669581,Low,0.0,0.5
A00317,0,free,North America,ecommerce,0.025196218597024,Low,0.0,0.5
A00042,0,free,North America,tech_startup,0.024616182096152,Low,0.0,0.5
A01346,0,free,North America,education,0.0246102267440955,Low,0.0,0.5
A00646,0,free,Europe,tech_startup,0.0245467032064228,Low,0.0,0.5
A00431,0,free,North America,ecommerce,0.0242872969208579,Low,0.0,0.5
A00785,0,free,Europe,media,0.0238825338739391,Low,0.0,0.5
A00939,0,free,North America,media,0.0235655138277518,Low,0.0,0.5
A01592,0,free,North America,real_estate,0.0227523226622896,Low,0.0,0.5
A01996,0,free,Europe,ecommerce,0.0227062937330731,Low,0.0,0.5
A00672,0,free,North America,ecommerce,0.0222006977390733,Low,0.0,0.5
A00720,0,free,Europe,ecommerce,0.0220055954882717,Low,0.0,0.5
A00735,0,free,Latin America,real_estate,0.0219523233284088,Low,0.0,0.5
A01223,0,free,North America,media,0.0218865264255625,Low,0.0,0.5
A00359,0,free,North America,media,0.0216352747408519,Low,0.0,0.5
A00450,0,free,North America,ecommerce,0.0216229987363637,Low,0.0,0.5
A01845,0,free,Europe,marketing_agency,0.0213396867164338,Low,0.0,0.5
A01066,0,free,North America,tech_startup,0.0203203156272046,Low,0.0,0.5
A01658,0,free,North America,media,0.0201616685134583,Low,0.0,0.5
A00221,0,free,North America,media,0.0201274833227841,Low,0.0,0.5
A01430,0,free,North America,marketing_agency,0.0200621077245622,Low,0.0,0.5
A00538,0,free,North America,tech_startup,0.0200561203125145,Low,0.0,0.5
A01136,0,free,North America,education,0.0199174355351954,Low,0.0,0.5
A01026,0,free,Europe,education,0.0199092342488913,Low,0.0,0.5
A01092,0,free,North America,media,0.0196823891155712,Low,0.0,0.5
A00932,0,free,North America,tech_startup,0.019351123090884,Low,0.0,0.5
A00343,0,free,Latin America,marketing_agency,0.0192055571025863,Low,0.0,0.5
A00026,0,free,North America,real_estate,0.01855518687784,Low,0.0,0.5
A00881,0,free,North America,education,0.0185255621200444,Low,0.0,0.5
A01520,0,free,Europe,real_estate,0.0185144935648275,Low,0.0,0.5
